archive,path,temperature_c,pressure_bar,ramp,status,invalid_reason,support_distance,supported,fusion,score_60000,energy_score_60000,confirmed_60000,score_120000,energy_score_120000,confirmed_120000,score_180000,energy_score_180000,confirmed_180000,score_260000,energy_score_260000,confirmed_260000,score_300000,energy_score_300000,confirmed_300000
irreversible,T25_Irreversible_Damage/25-06-13_09-43-42_GW_ID_T25_350bar.h5,25,350,descending,complete,,0.44627019932619266,True,alarm,0.2315247846501214,0.1089834017413003,False,0.6051075415951865,0.2265706275190626,True,0.792860039642879,0.20877339797360556,True,0.655454335468156,0.3531252635376794,False,0.6323885662215096,0.38439673611095976,True
irreversible,T25_Irreversible_Damage/25-06-13_09-50-12_GW_ID_T25_300bar.h5,25,300,descending,complete,,0.44462262881080733,True,alarm,0.21962141298821994,0.10615350306034088,False,0.5959727061646325,0.235065758228302,True,0.7903743939740318,0.20034428153719222,True,0.6586736249072211,0.34452537979398457,False,0.6188433063881738,0.37339059157030924,True
irreversible,T25_Irreversible_Damage/25-06-13_09-56-45_GW_ID_T25_250bar.h5,25,250,descending,complete,,0.4507751205085784,True,alarm,0.22517526575497218,0.09978218376636505,False,0.5492286192519324,0.2342434035880225,True,0.7852676553385598,0.2020273847239358,True,0.6662717546735492,0.3352558655398233,False,0.6166084642921176,0.36724147839205606,True
irreversible,T25_Irreversible_Damage/25-06-13_10-03-09_GW_ID_T25_200bar.h5,25,200,descending,complete,,0.4494022726373288,True,alarm,0.2383531012705394,0.09602447279861995,False,0.5933639279433659,0.20639124725546157,True,0.7983300068548748,0.22479559694017684,True,0.6771864082132067,0.3233530265944345,False,0.6072138249874115,0.3610655793121883,True
irreversible,T25_Irreversible_Damage/25-06-13_10-09-27_GW_ID_T25_150bar.h5,25,150,descending,complete,,0.452426106988152,True,alarm,0.2580763027071953,0.08673912712505885,False,0.6043637469410896,0.22764014559132711,True,0.8081536846501487,0.23929378816059657,True,0.7038964884621757,0.3034313789435795,False,0.6098619678190776,0.3564877765519278,True
irreversible,T25_Irreversible_Damage/25-06-13_10-15-45_GW_ID_T25_100bar.h5,25,100,descending,complete,,0.4424644913356634,True,alarm,0.2764714104788644,0.0675089316708701,False,0.5398597578917231,0.20353569303240096,True,0.8000871815851757,0.24030356109142303,True,0.7859701748405185,0.2357119279248374,False,0.6248136056321008,0.2604005400623594,True
irreversible,T25_Irreversible_Damage/25-06-13_10-22-42_GW_ID_T25_50bar.h5,25,50,descending,complete,,0.6615613883037328,True,alarm,0.2861735544034413,0.07124600027288709,False,0.5845513237374169,0.27822152418749674,True,0.7945772792611804,0.28385160650525776,True,0.8396136739424297,0.23887066968849727,False,0.6758109480142593,0.19292716681957245,True
irreversible,T25_Irreversible_Damage/25-06-13_10-36-09_GW_ID_T25_100bar.h5,25,100,random,complete,,0.47511178351152156,True,alarm,0.2775820270180702,0.15562749334744044,False,0.5624052137136459,0.27496834099292755,True,0.7804095127752849,0.24885659558432444,True,0.7690542468002864,0.3534770118338721,False,0.6074243422065463,0.46396593749523163,True
irreversible,T25_Irreversible_Damage/25-06-13_10-41-45_GW_ID_T25_650bar.h5,25,650,random,complete,,0.45486665369159907,True,no_alarm,0.2165427160050188,0.14151555938380106,False,0.5132621005177498,0.22426715918949672,True,0.6965067833662033,0.21920289950711386,False,0.5956631941454751,0.37821691802569796,False,0.6413082714591708,0.4276903761284692,True
irreversible,T25_Irreversible_Damage/25-06-13_10-47-12_GW_ID_T25_700bar.h5,25,700,random,complete,,0.6153707215478811,True,no_alarm,0.2275754532643727,0.15154597801821573,False,0.4813909818019186,0.24853130323546274,False,0.6174447664192745,0.22564063966274261,False,0.5626757804836545,0.3982664666005543,False,0.6235571418489728,0.44956176408699583,True
irreversible,T25_Irreversible_Damage/25-06-13_10-52-33_GW_ID_T25_300bar.h5,25,300,random,complete,,0.43187146537433574,True,no_alarm,0.20375420791762217,0.09958218889577049,False,0.6034590346472604,0.2360966695206506,True,0.717027987752642,0.1933014499289649,False,0.6175818996770042,0.32319216217313496,False,0.6016673850161689,0.36620321444102694,True
irreversible,T25_Irreversible_Damage/25-06-13_10-57-54_GW_ID_T25_150bar.h5,25,150,random,complete,,0.448062296850096,True,alarm,0.24862257657306536,0.07706097619874137,False,0.5986674023526055,0.21817950691495622,True,0.76286167544978,0.22907500181879317,True,0.673610270023346,0.26445457977908,False,0.5907174923590252,0.32611646183899473,True
irreversible,T25_Irreversible_Damage/25-06-13_11-03-12_GW_ID_T25_350bar.h5,25,350,random,complete,,0.44874639829216223,True,no_alarm,0.2153791588331972,0.11234145717961448,False,0.5824449488094875,0.23446601842130935,True,0.7097091334206718,0.2131234130689076,False,0.6135800757578441,0.36192152329853605,False,0.6102325724703925,0.39175248784678324,True
irreversible,T25_Irreversible_Damage/25-06-13_11-09-03_GW_ID_T25_500bar.h5,25,500,random,complete,,0.4616731059757649,True,no_alarm,0.24675630618418967,0.12487202669892992,False,0.5346136135714394,0.23967960476875305,True,0.6993954862867083,0.24259724361555918,False,0.6156634794814246,0.3760959484747478,False,0.6616540168012891,0.4087915058646883,True
irreversible,T25_Irreversible_Damage/25-06-13_11-14-57_GW_ID_T25_600bar.h5,25,600,random,complete,,0.4474855268625759,True,no_alarm,0.22880403431398527,0.13793496574674333,False,0.5160641478640693,0.23412942247731344,True,0.6431357200656619,0.22779105603694916,False,0.5941573360136577,0.3866299773965563,False,0.6444581236158099,0.4259662606886455,True
irreversible,T25_Irreversible_Damage/25-06-13_11-22-24_GW_ID_T25_250bar.h5,25,250,random,complete,,0.44537109456503743,True,no_alarm,0.24138606073600904,0.1097938482250486,False,0.532092102936336,0.2358940648181098,True,0.6995708708252225,0.2252194540841239,False,0.6471224512372699,0.37118511327675413,False,0.6126313550131661,0.39129391738346647,True
irreversible,T25_Irreversible_Damage/25-06-13_11-27-54_GW_ID_T25_550bar.h5,25,550,random,complete,,0.4468153970184563,True,no_alarm,0.2291043901017734,0.1303536913224629,False,0.5193298969949994,0.23045211817537034,True,0.6483164323227746,0.22638526346002305,False,0.5992099067994526,0.37443265318870544,False,0.64630283841065,0.4139757369245802,True
irreversible,T25_Irreversible_Damage/25-06-13_11-39-00_GW_ID_T25_450bar.h5,25,450,random,complete,,0.46362116152301114,True,no_alarm,0.25508508192641394,0.11751670283930642,False,0.5442837114845004,0.22974303364753723,True,0.7025092627320971,0.24820849299430847,False,0.6281440130301884,0.3732538308416094,False,0.6577174514532089,0.40107730882508413,True
irreversible,T25_Irreversible_Damage/25-06-13_11-44-18_GW_ID_T25_400bar.h5,25,400,random,complete,,0.44020699033569377,True,no_alarm,0.23258743381925992,0.11877948471478053,False,0.5396007022687367,0.23412770884377615,True,0.6909774179969516,0.24109319491045816,False,0.6166412681341171,0.3800064985241209,False,0.6259577465908868,0.40221981917108807,True
irreversible,T25_Irreversible_Damage/25-06-13_11-49-39_GW_ID_T25_50bar.h5,25,50,random,complete,,0.6661813094383913,True,no_alarm,0.2579957688493388,0.07253278579030718,False,0.542923381286008,0.26070622886930195,True,0.6932198043380465,0.27702116327626364,False,0.7335465252399445,0.22724264434405736,False,0.6143493375607899,0.16867925013814652,True
irreversible,T25_Irreversible_Damage/25-06-13_11-54-57_GW_ID_T25_200bar.h5,25,200,random,complete,,0.4468956542287291,True,no_alarm,0.24446153002125875,0.12240787063326154,False,0.5695563437683242,0.24673869567258017,True,0.7133013925382069,0.24590696394443512,False,0.6516090674059731,0.3960743099451065,False,0.5938764235803059,0.42467572007860455,True
reversible,T25_Reversible_Damage/25-06-06_11-21-52_GW_RD_T25_700bar.h5,25,700,descending,complete,,0.6967072461544553,True,no_alarm,0.2163325303367206,0.1382833868265152,False,0.4635600277355739,0.23916715596403396,False,0.8347347974777222,0.23104760902268545,True,0.6731290923697608,0.2926654326064246,False,0.6638325793402535,0.3549308478832245,True
reversible,T25_Reversible_Damage/25-06-06_11-28-25_GW_RD_T25_650bar.h5,25,650,descending,complete,,0.5162247976999803,True,no_alarm,0.2136623210140637,0.1316917964390346,False,0.4467562000666346,0.22665930220058986,False,0.8205377587250301,0.21967293747833797,True,0.6677983147757394,0.29329249475683483,False,0.668902759041105,0.3508898488112858,True
reversible,T25_Reversible_Damage/25-06-06_11-34-55_GW_RD_T25_600bar.h5,25,600,descending,complete,,0.4943090495094879,True,no_alarm,0.21416908555797168,0.12122103784765516,False,0.4492746591567993,0.21358616650104523,False,0.8251498426709857,0.20645636532987868,True,0.661953370485987,0.2849513760634831,False,0.6572325591530118,0.33821787365845274,True
reversible,T25_Reversible_Damage/25-06-06_11-41-19_GW_RD_T25_550bar.h5,25,550,descending,complete,,0.47095083200070126,True,no_alarm,0.21509305866701262,0.10911029364381518,False,0.44899693237883703,0.20146649650165013,False,0.8236246215445655,0.1944869671549116,True,0.6568174851792199,0.2709717260939734,False,0.6505109284605298,0.3225740300757544,True
reversible,T25_Reversible_Damage/25-06-06_11-47-37_GW_RD_T25_500bar.h5,25,500,descending,complete,,0.4645958426933906,True,no_alarm,0.21908074031983102,0.09986669250896998,False,0.45739637528147015,0.19387962775571005,False,0.8214221383844104,0.18301066543374742,True,0.6568903199263981,0.2573488546269281,False,0.6385294198989868,0.3065165025847299,True
reversible,T25_Reversible_Damage/25-06-06_11-53-58_GW_RD_T25_450bar.h5,25,450,descending,complete,,0.4553446321688576,True,no_alarm,0.22618313985211508,0.08878469892910548,False,0.4603138044476509,0.18084955641201564,False,0.8260520973375866,0.176985536302839,True,0.6584536177771432,0.24390398391655513,False,0.6303676175219672,0.28885567826884134,True
reversible,T25_Reversible_Damage/25-06-06_12-00-52_GW_RD_T25_400bar.h5,25,400,descending,complete,,0.44153640542506856,True,alarm,0.22916258977992193,0.07639955835683006,False,0.5047951713204384,0.16578390555722372,True,0.8265967922551292,0.1740350297519139,True,0.666715960417475,0.22316086718014308,False,0.6138649263552257,0.2630422051463808,True
reversible,T25_Reversible_Damage/25-06-06_12-13-10_GW_RD_T25_350bar.h5,25,350,descending,complete,,0.4484497219635296,True,alarm,0.2088933757373265,0.08006454152720315,False,0.558597920196397,0.17672802720751082,True,0.8081592640706471,0.17008752056530543,True,0.6639414770262582,0.2402115911245346,False,0.5960588327475956,0.27749860499586376,True
reversible,T25_Reversible_Damage/25-06-06_12-19-37_GW_RD_T25_300bar.h5,25,300,descending,complete,,0.44983294709144095,True,alarm,0.19749144730823381,0.07382177242210933,False,0.6049784187759671,0.19146552894796645,True,0.8004518342869622,0.1609905638865062,True,0.6607308728354317,0.22521253781659262,False,0.5891860893794468,0.25876715779304504,True
reversible,T25_Reversible_Damage/25-06-06_12-26-10_GW_RD_T25_250bar.h5,25,250,descending,complete,,0.44902876530818464,True,no_alarm,0.1988201407449586,0.05825670489243099,False,0.6356620000941413,0.2049374771969659,True,0.7882337250879833,0.15002426079341344,True,0.6658298969268799,0.20416208888803208,False,0.5758361135210309,0.23174686942781722,False
reversible,T25_Reversible_Damage/25-06-06_12-32-37_GW_RD_T25_200bar.h5,25,200,descending,complete,,0.4479234790438678,True,no_alarm,0.20984106244785444,0.04756461296762739,False,0.6697459497622081,0.20988867112568446,True,0.7922096678188869,0.1497955322265625,True,0.6872147044965199,0.18173325061798096,False,0.5767844830240522,0.17184420355728694,False
reversible,T25_Reversible_Damage/25-06-06_12-38-58_GW_RD_T25_150bar.h5,25,150,descending,complete,,0.44943858226725697,True,alarm,0.2293719755751746,0.053489476442337036,False,0.5855790600180626,0.1821868802819933,True,0.802994755761964,0.15473236569336482,True,0.7426736567701612,0.18880826660564967,False,0.5872850907700402,0.17144573586327688,True
reversible,T25_Reversible_Damage/25-06-06_12-45-13_GW_RD_T25_100bar.h5,25,100,descending,complete,,0.4425635525025997,True,no_alarm,0.24863876455596515,0.05664402672222683,False,0.4588154064757483,0.14461070512022292,False,0.8109821485621589,0.163466962320464,True,0.8180199840239116,0.15544037095138005,False,0.6244717559644154,0.16487880689757212,True
reversible,T25_Reversible_Damage/25-06-06_12-52-07_GW_RD_T25_50bar.h5,25,50,descending,complete,,0.6618888918310456,True,no_alarm,0.244463749229908,0.06180659362248012,False,0.432007623570306,0.13352841351713454,False,0.8012229970523289,0.17464290346418107,True,0.8341062239238194,0.14483479729720525,False,0.6551110169717244,0.14935784467629024,True
reversible,T25_Reversible_Damage/25-06-06_13-05-34_GW_RD_T25_100bar.h5,25,100,random,complete,,0.4701384438854391,True,no_alarm,0.2518096316073622,0.12325472704001836,False,0.4824119455048016,0.23614613286086492,False,0.7838527453797204,0.19245804420539311,True,0.7877528156552996,0.2800752541848591,False,0.6001227519341877,0.385659539273807,True
reversible,T25_Reversible_Damage/25-06-06_13-11-07_GW_RD_T25_650bar.h5,25,650,random,complete,,0.4441950516441313,True,no_alarm,0.1975187962608678,0.11836407227175576,False,0.4111942542450769,0.18023316349302018,False,0.7620439784867423,0.18705904058047704,True,0.6000511390822274,0.27498423627444674,False,0.6151681755270276,0.3326032566172736,True
reversible,T25_Reversible_Damage/25-06-06_13-16-37_GW_RD_T25_700bar.h5,25,700,random,complete,,0.606280828090298,True,no_alarm,0.20834295079112053,0.12673337118966238,False,0.38795905240944456,0.2045563076223646,False,0.672813647559711,0.19311276503971644,False,0.5633877643517086,0.3011457175016403,False,0.5959328860044479,0.35434732692582266,True
reversible,T25_Reversible_Damage/25-06-06_13-22-01_GW_RD_T25_300bar.h5,25,300,random,complete,,0.42002666523272436,True,no_alarm,0.174368467181921,0.0588143914937973,False,0.5182581927095141,0.1450558304786682,True,0.7681641089064735,0.15250935086182185,True,0.6021857900278909,0.17320864754063742,False,0.5623705355184418,0.21121073407786234,False
reversible,T25_Reversible_Damage/25-06-06_13-27-19_GW_RD_T25_150bar.h5,25,150,random,complete,,0.45269181204389636,True,no_alarm,0.21511661846722877,0.05815981754234859,False,0.6146335591162954,0.19595116802624293,True,0.7894484890358788,0.1635679921933583,True,0.6903265118598938,0.17883536432470595,False,0.5534400620630809,0.14897567459515162,False
reversible,T25_Reversible_Damage/25-06-06_13-32-40_GW_RD_T25_350bar.h5,25,350,random,complete,,0.44378947495445037,True,no_alarm,0.19096084418041365,0.08419850042888097,False,0.4982772799474852,0.17132621790681565,True,0.7594413054840905,0.17248124309948512,True,0.597121828368732,0.2529843619891575,False,0.5563290278826442,0.2890334278345108,False
reversible,T25_Reversible_Damage/25-06-06_13-38-31_GW_RD_T25_500bar.h5,25,500,random,complete,,0.45051704064886167,True,no_alarm,0.21979777940682002,0.09700666793755122,False,0.4430111455065863,0.1850204680647169,False,0.7452597788402012,0.198277833206313,True,0.6053596202816282,0.26994664115565165,False,0.6134972338165555,0.3077502357108252,True
reversible,T25_Reversible_Damage/25-06-06_13-44-25_GW_RD_T25_600bar.h5,25,600,random,complete,,0.44616719655279324,True,no_alarm,0.20901972268308913,0.1093657740524837,False,0.41485078100647244,0.18112839332648686,False,0.6936588159629277,0.19081162129129683,False,0.5797613944326129,0.27936357046876636,False,0.6030688562563488,0.3232571291072028,True
reversible,T25_Reversible_Damage/25-06-06_13-51-52_GW_RD_T25_250bar.h5,25,250,random,complete,,0.4259094318577774,True,no_alarm,0.2067923487297126,0.07647038144724709,False,0.48084072342940737,0.1798008212021419,False,0.7293279745749065,0.1778013770069395,True,0.6228603018181664,0.2528871127537319,False,0.5638222779546466,0.2764887682029179,False
reversible,T25_Reversible_Damage/25-06-06_13-57-22_GW_RD_T25_550bar.h5,25,550,random,complete,,0.4506480129866197,True,no_alarm,0.20712645777634212,0.10127060328211103,False,0.4258036794407027,0.17415830067225865,False,0.6955465844699315,0.18445411324501038,False,0.582857357604163,0.26736909789698465,False,0.6037987364189965,0.31070721788065775,True
reversible,T25_Reversible_Damage/25-06-06_14-08-25_GW_RD_T25_450bar.h5,25,450,random,complete,,0.45534221496018884,True,no_alarm,0.22521546429821424,0.09216012699263436,False,0.4583853217107909,0.18812153807708196,False,0.7213868115629468,0.19314591799463546,False,0.605907495532717,0.2693581538540976,False,0.6030171002660479,0.3005654364824295,True
reversible,T25_Reversible_Damage/25-06-06_14-13-43_GW_RD_T25_400bar.h5,25,400,random,complete,,0.4414385471278433,True,no_alarm,0.20943221396633557,0.0878688416310719,False,0.4830811119505337,0.18328565146241868,False,0.7177808859518596,0.1875354711498533,False,0.5920435275350299,0.27063444895403727,False,0.5721218309232167,0.29773345802511486,False
reversible,T25_Reversible_Damage/25-06-06_14-19-07_GW_RD_T25_50bar.h5,25,50,random,complete,,0.6682020981203376,True,no_alarm,0.21166985322322165,0.057378072823796956,False,0.36548870482615065,0.12322397104331426,False,0.7385580859013966,0.17028178487505233,True,0.756779704775129,0.12995581754616328,False,0.5599885966096606,0.13255323256765092,False
reversible,T25_Reversible_Damage/25-06-06_14-24-25_GW_RD_T25_200bar.h5,25,200,random,complete,,0.44786814646066125,True,no_alarm,0.20729016246540205,0.08381485087530953,False,0.5052864477038383,0.17327053206307547,True,0.7266045021159309,0.18694282003811427,True,0.6304133726017815,0.2744119997535433,False,0.5542381661278861,0.2967997533934457,False
baseline,T31_Baseline/25-06-03_09-32-35_GW_Baseline_T31_650bar.h5,31,650,random,complete,,0.45321119884639915,True,no_alarm,0.0708391834050417,0.018626287579536438,False,0.20955429385815347,0.03582603590829032,False,0.14560951558606966,0.03878876779760633,False,0.24057533698422567,0.04169324891907828,False,0.45536396758896963,0.05862159814153399,False
baseline,T31_Baseline/25-06-03_09-38-05_GW_Baseline_T31_700bar.h5,31,700,random,complete,,0.510860065234765,True,no_alarm,0.07037971355021,0.03506718150206974,False,0.21692786206092154,0.04322500101157597,False,0.17797812819480896,0.037204080394336154,False,0.2460993453860283,0.04015165993145534,False,0.44911762114082066,0.047404074243136814,False
baseline,T31_Baseline/25-06-03_09-43-29_GW_Baseline_T31_300bar.h5,31,300,random,complete,,0.4675243778094463,True,no_alarm,0.09234278010470527,0.019889512232371738,False,0.25093950224774225,0.05200647669179099,False,0.2541673369705677,0.0829356461763382,False,0.33243327481406076,0.11434199128832136,False,0.47136202986751286,0.10960015654563904,False
baseline,T31_Baseline/25-06-03_09-54-08_GW_Baseline_T31_350bar.h5,31,350,random,complete,,0.44892838543211583,True,no_alarm,0.07099047196762902,0.010878443717956543,False,0.19603133414472854,0.030220659715788706,False,0.15902710759213992,0.03907956395830427,False,0.2600547330720084,0.06000770841326032,False,0.4626725933381489,0.05460093702588763,False
baseline,T31_Baseline/25-06-03_09-59-56_GW_Baseline_T31_500bar.h5,31,500,random,complete,,0.4498663241196557,True,no_alarm,0.10005677863955498,0.018902706248419627,False,0.25528689101338387,0.051676277603421895,False,0.2789120839110443,0.08797538493360792,False,0.3115599368299757,0.08583075659615653,False,0.46604726037808825,0.07131834328174591,False
baseline,T31_Baseline/25-06-03_10-05-50_GW_Baseline_T31_600bar.h5,31,600,random,complete,,0.45313284566235446,True,no_alarm,0.08383051784975189,0.01573995820113591,False,0.2268954472882407,0.03694772507463183,False,0.2062778456934861,0.052221517477716715,False,0.25854345890028135,0.05145786276885441,False,0.4651144732322012,0.06284168362617493,False
baseline,T31_Baseline/25-06-03_10-13-14_GW_Baseline_T31_250bar.h5,31,250,random,complete,,0.5081364637978201,True,no_alarm,0.11254366966230529,0.02678087992327554,False,0.253929790109396,0.05723634362220764,False,0.2657215105635779,0.07657705460275922,False,0.3115466119987624,0.08930570738656181,False,0.46244785083191736,0.06978287441389901,False
baseline,T31_Baseline/25-06-03_10-18-44_GW_Baseline_T31_550bar.h5,31,550,random,complete,,0.44925834464315456,True,no_alarm,0.08484746648796967,0.021168542759759084,False,0.24567508697509766,0.045841217041015625,False,0.24158329835959844,0.06121895568711417,False,0.27593870939952986,0.07168365376336235,False,0.4630959023322378,0.07831488336835589,False
baseline,T31_Baseline/25-06-03_10-29-50_GW_Baseline_T31_450bar.h5,31,450,random,complete,,0.4407988767087974,True,no_alarm,0.11735873270247664,0.024392502648489817,False,0.28291488545281546,0.07070953505379814,False,0.32962737658194136,0.1047954580613545,False,0.353919937142304,0.1109238054071154,False,0.47225458387817654,0.07332298372473035,False
baseline,T31_Baseline/25-06-03_10-35-08_GW_Baseline_T31_400bar.h5,31,400,random,complete,,0.4472629691650777,True,no_alarm,0.08613228292337485,0.01990296585219247,False,0.23901014828256198,0.056658540453229635,False,0.2515420051557677,0.08295239508152008,False,0.2778348544878619,0.08845706922667367,False,0.45806421020201277,0.061335312468664985,False
baseline,T31_Baseline/25-06-03_10-40-29_GW_Baseline_T31_50bar.h5,31,50,random,complete,,0.5418385088520565,True,no_alarm,0.07581255478518349,0.011584697025162833,False,0.19476920472724096,0.02948078087397984,False,0.22388399818113872,0.02524061075278691,False,0.3223956376314163,0.0411640682390758,False,0.3694908374122211,0.05725298609052386,False
baseline,T31_Baseline/25-06-03_10-45-50_GW_Baseline_T31_200bar.h5,31,200,random,complete,,0.4854004778533055,True,no_alarm,0.12940853887370654,0.04812056677682059,False,0.3224925941654614,0.08867203337805611,False,0.2945008490766798,0.11312368512153625,False,0.3480835088661739,0.14048845427376883,False,0.4646019552435194,0.12653115604604995,False
irreversible,T31_Irreversible_Damage/25-06-13_14-47-10_GW_ID_T31_700bar.h5,31,700,descending,complete,,0.5157298509773751,True,no_alarm,0.194373719394207,0.14070733104433333,False,0.4740334078669548,0.23936722108295985,False,0.7787394374608994,0.2299146226474217,True,0.5736240169831684,0.3918984425919397,False,0.6169451964753014,0.43349159189632963,True
irreversible,T31_Irreversible_Damage/25-06-13_14-53-37_GW_ID_T31_650bar.h5,31,650,descending,complete,,0.5080070719640023,True,no_alarm,0.1958688103726932,0.13605554401874542,False,0.48545717554433004,0.24327412460531508,False,0.7739844279629844,0.24476483464241028,True,0.5746326978717532,0.39962972487722126,False,0.626281201839447,0.4296862802335194,True
irreversible,T31_Irreversible_Damage/25-06-13_15-00-10_GW_ID_T31_600bar.h5,31,600,descending,complete,,0.4796959503917918,True,alarm,0.20039777138403483,0.12987958320549556,False,0.4996728609715189,0.23944939247199468,True,0.7815773103918348,0.24992671396051133,True,0.577391043305397,0.4039092830249241,False,0.6258739424603326,0.4226021575076239,True
irreversible,T31_Irreversible_Damage/25-06-13_15-06-37_GW_ID_T31_550bar.h5,31,550,descending,complete,,0.47725897830104613,True,alarm,0.2038474790751934,0.1256950476339885,False,0.5038058789713042,0.2359941942351205,True,0.7933649101427623,0.2492025132690157,True,0.5838255201067243,0.4037839812891824,False,0.6241036355495453,0.4159318485430309,True
irreversible,T31_Irreversible_Damage/25-06-13_15-12-55_GW_ID_T31_500bar.h5,31,500,descending,complete,,0.47385240935350303,True,alarm,0.20816868117877416,0.12163956463336945,False,0.4982139712997845,0.23110451655728476,True,0.7898794774498258,0.2461817647729601,True,0.5876908855778831,0.3973853034632547,False,0.619806381208556,0.40478110526289257,True
irreversible,T31_Irreversible_Damage/25-06-13_15-19-10_GW_ID_T31_450bar.h5,31,450,descending,complete,,0.4587564712763098,True,alarm,0.2183478016938482,0.11843783089092799,False,0.49965284977640423,0.22665854011263167,True,0.7883482426404953,0.24898638682706015,True,0.6021990052291325,0.39019171254975454,False,0.6127195486000606,0.39433444823537556,True
irreversible,T31_Irreversible_Damage/25-06-13_15-26-07_GW_ID_T31_400bar.h5,31,400,descending,complete,,0.4543837697428947,True,alarm,0.23479268753102847,0.11573206952639989,False,0.5179976735796247,0.22236187756061554,True,0.7964183901037488,0.2491234987974167,True,0.60957128235272,0.38623992247240885,False,0.6017709118979317,0.3886968174151012,True
irreversible,T31_Irreversible_Damage/25-06-13_15-38-25_GW_ID_T31_350bar.h5,31,350,descending,complete,,0.45631655325009174,True,alarm,0.23364061542919703,0.10708581124033247,False,0.5697373609457698,0.22163724899291992,True,0.7654803033385958,0.22816111147403717,True,0.5955318744693484,0.35872424713202883,False,0.586954625589507,0.3726862392255238,True
irreversible,T31_Irreversible_Damage/25-06-13_15-44-55_GW_ID_T31_300bar.h5,31,300,descending,complete,,0.4514501867423587,True,no_alarm,0.20421331908021653,0.10423558737550463,False,0.5918992012739182,0.23474525553839548,True,0.7702835117067609,0.23292376101016998,True,0.6037118669067111,0.36568460294178556,False,0.5791534781455994,0.3690010415656226,False
irreversible,T31_Irreversible_Damage/25-06-13_15-51-28_GW_ID_T31_250bar.h5,31,250,descending,complete,,0.4985878428970032,True,no_alarm,0.20629721773522242,0.1008841118642262,False,0.5836027988365718,0.23112218294824874,True,0.7575805016926357,0.2401742786169052,True,0.6180467690740313,0.37752645356314524,False,0.5774826790605273,0.3750179708003998,False
irreversible,T31_Irreversible_Damage/25-06-13_15-57-52_GW_ID_T31_200bar.h5,31,200,descending,complete,,0.5038141386615853,True,no_alarm,0.21993278179849898,0.10207080628190722,False,0.6526693488870349,0.23892458634717123,True,0.7696869160447802,0.24471658681120192,True,0.6418455966881343,0.36726280621119906,False,0.5660054726260049,0.3842647820711136,False
irreversible,T31_Irreversible_Damage/25-06-13_16-10-28_GW_ID_T31_100bar.h5,31,100,descending,complete,,0.5196280498656167,True,alarm,0.25154833495616913,0.05520741428647723,False,0.8497917290244784,0.36287328600883484,True,0.824793142931802,0.2686270432812827,True,0.7860648930072784,0.2594533520085471,False,0.614300902400698,0.24256035898412978,True
irreversible,T31_Irreversible_Damage/25-06-13_16-17-25_GW_ID_T31_50bar.h5,31,50,descending,complete,,0.5734155570382609,True,alarm,0.2622225997703416,0.06646978642259325,False,0.6931281621967044,0.23870823000158584,True,0.8456580213138035,0.3090744124991553,True,0.8488139808177948,0.2974862541471209,False,0.7113228057112012,0.21434550625937326,True
irreversible,T31_Irreversible_Damage/25-06-13_16-30-49_GW_ID_T31_100bar.h5,31,100,random,complete,,0.4956152550239071,True,no_alarm,0.2522777366851057,0.14672717877796718,False,0.8704168243067605,0.3929167879479272,True,0.7839427696807044,0.28079749430928913,True,0.6959808851991381,0.35104313492774963,False,0.5659917018243245,0.44000859558582306,False
irreversible,T31_Irreversible_Damage/25-06-13_16-36-22_GW_ID_T31_650bar.h5,31,650,random,complete,,0.44984608472242543,True,no_alarm,0.19298491201230458,0.12808126211166382,False,0.49133778150592533,0.22497136465140752,False,0.6529372462204525,0.2388820626905986,False,0.538666658103466,0.38565569477421896,False,0.6105712418045316,0.41417687066963743,True
irreversible,T31_Irreversible_Damage/25-06-13_16-41-55_GW_ID_T31_700bar.h5,31,700,random,complete,,0.513313159993835,True,no_alarm,0.19101005153996603,0.1404345908335277,False,0.45649400672742296,0.24089435594422476,False,0.6721733212471008,0.2328255091394697,False,0.5321938895753452,0.39584262669086456,False,0.6009161536182676,0.4342225768736431,True
irreversible,T31_Irreversible_Damage/25-06-13_16-47-16_GW_ID_T31_300bar.h5,31,300,random,complete,,0.4699611542983336,True,no_alarm,0.1981076172419957,0.09849260321685246,False,0.5996229744383267,0.2317125563110624,True,0.7281971850565502,0.20802486368588038,True,0.6023880924497332,0.34354408936841146,False,0.5790352097579411,0.3581362558262689,False
irreversible,T31_Irreversible_Damage/25-06-13_16-57-55_GW_ID_T31_350bar.h5,31,350,random,complete,,0.4480936979341332,True,no_alarm,0.2321882178740842,0.10636684937136513,False,0.5519134987677846,0.22604877395289286,True,0.6901179807526725,0.22755587313856399,False,0.5655902443187577,0.3598735438925879,False,0.5778213718107769,0.37267044612339567,False
irreversible,T31_Irreversible_Damage/25-06-13_17-03-43_GW_ID_T31_500bar.h5,31,500,random,complete,,0.45322061567447025,True,no_alarm,0.215758209249803,0.11364132378782545,False,0.5125320383480617,0.23266108334064484,True,0.6553865905318942,0.28600885399750303,False,0.5723998748830387,0.4031816955123629,False,0.6309046255690711,0.3938753051417215,True
